Importe,card_type,country,card_operation_type,transaction_type,acquirer,state
71000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
191000,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
48000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
62500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
46500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
72000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
86000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
4500,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
61500,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
62000,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
69000,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
29000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
38000,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
41000,AMERICAN,EC,CREDIT,PAY,INDIE,CANCELLED
43500,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
46000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
3500,MASTERCARD,EC,DEBIT,PAY,INDIE,ACCEPTED
130500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
54500,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
72750,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
40500,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
63500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
74000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
27000,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
43500,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
39500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
150700,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
16600,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
3000,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
37000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
125000,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
52875,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
4500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
156350,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
27700,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
88093,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
30500,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
124500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
67250,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
58000,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
50950,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
112500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
106736,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
5000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
67500,MASTERCARD,EC,DEBIT,PAY,INDIE,ACCEPTED
62500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
28747,AMERICAN,EC,CREDIT,PAY,INDIE,CANCELLED
9000,MASTERCARD,EC,DEBIT,PAY,INDIE,ACCEPTED
5000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
36800,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
163900,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
89000,MASTERCARD,EC,DEBIT,PAY,INDIE,ACCEPTED
4500,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
34500,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
121875,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
114000,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
49000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
49000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
85000,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
47230,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
28500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
43500,MASTERCARD,EC,DEBIT,PAY,INDIE,ACCEPTED
42125,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
56625,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
49000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
24000,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
57375,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
32500,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
91500,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
47625,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
47000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
85713,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
104000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
59000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
116900,MASTERCARD,EC,DEBIT,PAY,INDIE,ACCEPTED
47248,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
34250,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
84000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
61500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
87000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
66500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
96375,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
7500,AMERICAN,EC,DEBIT,PAY,INDIE,PARTIAL_REFUNDED
46000,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
115100,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
97500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
74000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
81500,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
101625,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
50500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
179500,MASTERCARD,EC,DEBIT,PAY,INDIE,ACCEPTED
76500,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
33300,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
4000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
78000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
39500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
43000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
108500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
7500,AMERICAN,EC,DEBIT,PAY,INDIE,PARTIAL_REFUNDED
30500,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
8500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
127500,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
29500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
3500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
44000,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
93000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
101000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
4000,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
42000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
67500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
25250,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
2000,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
47000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
170625,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
46000,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
33300,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
127500,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
71000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
35000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
56250,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
2000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
7500,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
91500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
57000,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
60500,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
160000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
37000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
4500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
97000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
1000,AMERICAN,EC,CREDIT,PAY,INDIE,PARTIAL_REFUNDED
45375,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
88500,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
7500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
151500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
81000,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
6500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
62875,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
394500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
100000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
24500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
56500,MASTERCARD,EC,DEBIT,PAY,INDIE,ACCEPTED
3000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
79518,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
36767,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
58500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
80500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
26000,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
30500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
41500,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
42000,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
83200,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
29500,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
166000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
118500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
78000,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
59500,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
51000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
123800,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
33750,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
52000,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
51000,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
94500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
4500,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
127500,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
46000,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
103000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
37000,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
54000,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
61500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
85500,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
33751,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
115000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
41500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
6000,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
36200,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
1000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
97875,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
95000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
4500,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
82000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
1500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
111500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
357500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
61500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
28500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
53500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
39500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
37875,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
42000,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
129500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
42750,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
105500,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
127000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
60000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
5000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
8000,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
51500,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
37000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
27500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
67000,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
42500,MASTERCARD,EC,DEBIT,PAY,INDIE,ACCEPTED
1500,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
55500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
162500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
26500,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
28071,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
83500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
41150,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
74500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
29000,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
36000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
4500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
3000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
56625,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
5000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
4500,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
73000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
307300,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
25500,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
85500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
33500,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
6500,AMERICAN,EC,CREDIT,PAY,INDIE,PARTIAL_REFUNDED
65500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
115000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
55000,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
173000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
149030,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
51000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
101500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
3500,AMERICAN,EC,CREDIT,PAY,INDIE,PARTIAL_REFUNDED
22590,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
72750,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
181500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
59261,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
33500,MASTERCARD,EC,DEBIT,REFUND,INDIE,CANCELLED
47000,MASTERCARD,EC,DEBIT,PAY,INDIE,ACCEPTED
50500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
47004,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
75000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
97000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
71774,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
47500,MASTERCARD,EC,DEBIT,PAY,INDIE,ACCEPTED
4000,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
83500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
100,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
162000,MASTERCARD,EC,CREDIT,PAY,INDIE,PARTIAL_REFUNDED
80000,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
34500,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
18500,MASTERCARD,EC,DEBIT,PAY,INDIE,ACCEPTED
82000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
41000,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
95500,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
5500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
36860,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
45000,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
103000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
2500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
66500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
73500,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
114000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
6500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
59500,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
124000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
144000,MASTERCARD,EC,DEBIT,PAY,INDIE,ACCEPTED
112000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
3500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
33091,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
29500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
6500,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
36860,MASTERCARD,EC,DEBIT,PAY,INDIE,ACCEPTED
143000,MASTERCARD,EC,DEBIT,PAY,INDIE,ACCEPTED
70406,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
66650,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
71000,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
3000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
6000,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
4000,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
125500,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
50691,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
58875,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
132000,AMERICAN,EC,DEBIT,REFUND,INDIE,PARTIAL_REFUNDED
87000,MASTERCARD,EC,DEBIT,PAY,INDIE,ACCEPTED
104000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
59058,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
30500,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
51375,MASTERCARD,EC,DEBIT,PAY,INDIE,ACCEPTED
130000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
70375,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
53000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
49000,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
58500,AMERICAN,EC,DEBIT,PAY,INDIE,CANCELLED
20625,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
107000,MASTERCARD,EC,DEBIT,PAY,INDIE,ACCEPTED
38000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
45500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
42000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
138000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
37500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
45375,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
2000,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
89650,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
20625,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
8500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
214500,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
103500,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
60000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
145500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
199000,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
82000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
243500,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
110500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
7500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
100500,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
97000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
52000,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
53000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
45000,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
8000,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
30000,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
73500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
50000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
3000,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
134000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
24375,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
51600,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
137542,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
44800,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
121825,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
65500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
4500,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
56500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
125500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
6500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
38500,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
5000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
56800,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
71000,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
32500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
6000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
115500,MASTERCARD,EC,DEBIT,PAY,INDIE,ACCEPTED
28500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
44000,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
71500,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
111000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
139000,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
102000,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
27750,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
7500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
116000,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
84700,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
141000,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
39700,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
2500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
36000,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
33000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
83500,MASTERCARD,EC,DEBIT,PAY,INDIE,ACCEPTED
4500,MASTERCARD,EC,DEBIT,PAY,INDIE,ACCEPTED
256500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
98000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
107500,MASTERCARD,EC,DEBIT,PAY,INDIE,ACCEPTED
37000,AMERICAN,EC,DEBIT,REFUND,INDIE,PARTIAL_REFUNDED
104500,AMERICAN,EC,CREDIT,PAY,INDIE,PARTIAL_REFUNDED
38475,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
43375,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
47000,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
7500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
56000,MASTERCARD,EC,DEBIT,PAY,INDIE,ACCEPTED
83500,AMERICAN,EC,CREDIT,PAY,INDIE,CANCELLED
84000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
5000,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
115875,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
6500,AMERICAN,EC,DEBIT,PAY,INDIE,ACCEPTED
3000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
59500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
52000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
45500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
8000,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
54500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
156000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
74000,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
69500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
7500,MASTERCARD,EC,DEBIT,PAY,INDIE,ACCEPTED
215500,AMERICAN,EC,CREDIT,PAY,INDIE,ACCEPTED
4500,MASTERCARD,EC,CREDIT,PAY,INDIE,ACCEPTED
